"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,0.601748542,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,1.105227363,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.852371905,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,0.569261623,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,0.279217293,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,0.378895238,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.591378393,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.429259156,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,0.480841473,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,0.142544054,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,0.177330572,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.039872113,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.582103658,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.540409703,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.715165029,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.485933578,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.357756111,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.485002497,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,0.773920927,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,0.55257965,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.816025293,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.550399296,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.531703272,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,0.307995738,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.543854119,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.366499901,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.394094432,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.811336742,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,0.643177615,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,0.728652129,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.728437328,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.790812512,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,0.575347398,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.63851608,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.214200447,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.202446462,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.625175278,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,0.58834998,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.4596597,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.004855708,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-1.711009901,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-10.449390465,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,9.42897346,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,1.018632722,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,0.774362814,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,1.71220369,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,1.121287824,,
"OECD","OECD - Total","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,1.2,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,3.524348975,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,3.13537611,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,2.982246094,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,2.331681281,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,2.177060288,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,1.117269865,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,0.14596803,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-2.164141322,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-5.654360555,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-5.364957275,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,-4.484832732,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,-2.308155291,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.231938974,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.235100984,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,2.286763173,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,2.459151639,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,2.912993238,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,1.921467059,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,1.600968356,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,0.555932619,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-0.497674464,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-0.75906757,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.997138526,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-1.005323888,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,-1.171377736,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-0.3773767,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,0.050287542,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.745535565,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,1.533119469,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,1.219726441,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,1.357782658,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,1.500790706,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,1.754520036,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.974234807,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,1.970198201,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,2.015726009,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.914819052,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,1.720877128,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.730619804,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,2.020994988,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.175816255,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.743862974,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,2.997609706,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,3.104204486,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,2.455450743,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,2.134144688,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,1.480979834,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,1.205636001,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,1.864829511,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.55387403,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.745315428,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,1.152736726,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-3.054104757,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-14.538746237,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,-4.04868124,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,-4.37717073,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,-1.14719257,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,14.391782502,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,3.93525865,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change from same quarter of previous year","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,4.602074084,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,0.626176,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,0.718757,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,0.429258,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,0.537604,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,0.474132,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-0.325908,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-0.535435,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-1.781539,,
"EA19","Euro area (19 countries)","B1_GE","Gross domestic product - expenditure approach","GPSA","Growth rate based on seasonally adjusted volume data, percentage change from previous quarter","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-3.110206,,
